SS,LandCover_NonVeg_v1_50,LandCover_Veg_v1_50,LandCover_VegNonTreed_v1_50,LandCover_VegTreed_v1_50,Species_Abie_Bal_v1_50,Species_Abie_Las_v1_50,Species_Acer_Neg_v1_50,Species_Alnu_Spp_v1_50,Species_Betu_Pap_v1_50,Species_Frax_Pen_v1_50,Species_Lari_Lar_v1_50,Species_Lari_Lya_v1_50,Species_Pice_Eng_v1_50,Species_Pice_Gla_v1_50,Species_Pice_Mar_v1_50,Species_Pinu_Alb_v1_50,Species_Pinu_Ban_v1_50,Species_Pinu_Con_v1_50,Species_Pinu_Pon_v1_50,Species_Pinu_Syl_v1_50,Species_Popu_Bal_v1_50,Species_Popu_Tre_v1_50,Species_Popu_Tri_v1_50,Species_Prun_Pen_v1_50,Species_Pseu_Men_v1_50,Species_Sali_Spp_v1_50,SpeciesGroups_Broadleaf_Spp_v1_50,SpeciesGroups_Needleleaf_Spp_v1_50,SpeciesGroups_Unknown_Spp_v1_50,Structure_Biomass_Branch_v1_50,Structure_Biomass_Foliage_v1_50,Structure_Biomass_StemBark_v1_50,Structure_Biomass_StemWood_v1_50,Structure_Biomass_TotalDead_v1_50,Structure_Biomass_TotalLiveAboveGround_v1_50,Structure_Stand_Age_v1_50,Structure_Stand_CrownClosure_v1_50,Structure_Stand_Height_v1_50,Structure_Volume_Merch_v1_50,Structure_Volume_Total_v1_50,LandCover_NonVeg_v1_150,LandCover_Veg_v1_150,LandCover_VegNonTreed_v1_150,LandCover_VegTreed_v1_150,Species_Abie_Bal_v1_150,Species_Abie_Las_v1_150,Species_Acer_Neg_v1_150,Species_Alnu_Spp_v1_150,Species_Betu_Pap_v1_150,Species_Frax_Pen_v1_150,Species_Lari_Lar_v1_150,Species_Lari_Lya_v1_150,Species_Pice_Eng_v1_150,Species_Pice_Gla_v1_150,Species_Pice_Mar_v1_150,Species_Pinu_Alb_v1_150,Species_Pinu_Ban_v1_150,Species_Pinu_Con_v1_150,Species_Pinu_Pon_v1_150,Species_Pinu_Syl_v1_150,Species_Popu_Bal_v1_150,Species_Popu_Tre_v1_150,Species_Popu_Tri_v1_150,Species_Prun_Pen_v1_150,Species_Pseu_Men_v1_150,Species_Sali_Spp_v1_150,SpeciesGroups_Broadleaf_Spp_v1_150,SpeciesGroups_Needleleaf_Spp_v1_150,SpeciesGroups_Unknown_Spp_v1_150,Structure_Biomass_Branch_v1_150,Structure_Biomass_Foliage_v1_150,Structure_Biomass_StemBark_v1_150,Structure_Biomass_StemWood_v1_150,Structure_Biomass_TotalDead_v1_150,Structure_Biomass_TotalLiveAboveGround_v1_150,Structure_Stand_Age_v1_150,Structure_Stand_CrownClosure_v1_150,Structure_Stand_Height_v1_150,Structure_Volume_Merch_v1_150,Structure_Volume_Total_v1_150,LandCover_NonVeg_v1_500,LandCover_Veg_v1_500,LandCover_VegNonTreed_v1_500,LandCover_VegTreed_v1_500,Species_Abie_Bal_v1_500,Species_Abie_Las_v1_500,Species_Acer_Neg_v1_500,Species_Alnu_Spp_v1_500,Species_Betu_Pap_v1_500,Species_Frax_Pen_v1_500,Species_Lari_Lar_v1_500,Species_Lari_Lya_v1_500,Species_Pice_Eng_v1_500,Species_Pice_Gla_v1_500,Species_Pice_Mar_v1_500,Species_Pinu_Alb_v1_500,Species_Pinu_Ban_v1_500,Species_Pinu_Con_v1_500,Species_Pinu_Pon_v1_500,Species_Pinu_Syl_v1_500,Species_Popu_Bal_v1_500,Species_Popu_Tre_v1_500,Species_Popu_Tri_v1_500,Species_Prun_Pen_v1_500,Species_Pseu_Men_v1_500,Species_Sali_Spp_v1_500,SpeciesGroups_Broadleaf_Spp_v1_500,SpeciesGroups_Needleleaf_Spp_v1_500,SpeciesGroups_Unknown_Spp_v1_500,Structure_Biomass_Branch_v1_500,Structure_Biomass_Foliage_v1_500,Structure_Biomass_StemBark_v1_500,Structure_Biomass_StemWood_v1_500,Structure_Biomass_TotalDead_v1_500,Structure_Biomass_TotalLiveAboveGround_v1_500,Structure_Stand_Age_v1_500,Structure_Stand_CrownClosure_v1_500,Structure_Stand_Height_v1_500,Structure_Volume_Merch_v1_500,Structure_Volume_Total_v1_500,EASTING,NORTHING
BG_15_57,1.691786885,98.30821228,16.60016823,81.70804596,0,0,0,0,0,0,1.79134059,0,0,5.753545284,58.05678177,0,21.49864769,0,0,0,0,10.01999664,0,0,0,0,10.01999664,87.10031891,2.880970478,4.812201023,5.069794655,4.834498882,27.07774162,14.93865967,41.79423141,80.4752655,39.01317978,12.03746033,23.25704765,59.23814774,1.691786885,98.30821228,16.60016823,81.70804596,0,0,0,0,0,0,1.79134059,0,0,5.753545284,58.05678177,0,21.49864769,0,0,0,0,10.01999664,0,0,0,0,10.01999664,87.10031891,2.880970478,4.812201023,5.069794655,4.834498882,27.07774162,14.93865967,41.79423141,80.4752655,39.01317978,12.03746033,23.25704765,59.23814774,11.30447357,88.6955273,20.92493695,67.77059027,0,0,0,0,0.030927025,0,2.971840792,0,0,5.546062685,40.40219468,0,23.79954881,0,0,0,0.266758882,23.29013247,0,0,0,0.027620167,23.6154385,72.7468608,3.63974673,3.472497647,2.992789663,4.13739573,21.60361261,13.54646265,32.20605366,71.33540784,32.89148052,12.70219172,22.94448728,50.20869827,493164,6134576
BG_15_58,3.095445633,96.90455627,23.34112549,73.56343079,0,0,0,0,0,0,4.475175858,0,0,0.169599578,36.41627121,0,24.09975815,0,0,0,0,30.93761826,0,0,0,0,30.93761826,65.16080475,3.902163982,3.072545528,2.24309206,4.473666191,21.28731537,14.93238163,31.0747776,70.37759399,31.9858017,12.41669559,21.23620605,47.87552261,3.095445633,96.90455627,23.34112549,73.56343079,0,0,0,0,0,0,4.475175858,0,0,0.169599578,36.41627121,0,24.09975815,0,0,0,0,30.93761826,0,0,0,0,30.93761826,65.16080475,3.902163982,3.072545528,2.24309206,4.473666191,21.28731537,14.93238163,31.0747776,70.37759399,31.9858017,12.41669559,21.23620605,47.87552261,7.360395254,92.63960501,17.78936093,74.8502432,0,0,0,0,0,0,8.769066902,0,0,2.17446542,41.96731201,0,20.35896367,0,0,0,0.301779967,22.60749892,0,0,0,0,22.90927904,73.26977627,3.822104721,2.809389179,2.204165871,3.561565968,17.66582438,15.95383761,26.24013387,68.80087955,33.15038534,11.18776776,17.9041532,41.237181,493735,6134575
BG_15_59,0.018940939,99.98105621,0.684154987,99.29690552,0,0,0,0,0,0,3.339924574,0,0,3.177985668,82.94656372,0,8.700848579,0,0,0,0.042806525,1.753334165,0,0,0,0,1.796140671,98.16280365,0.040396918,1.717577696,1.786137938,1.617344618,9.519886017,2.906748533,14.64369583,83.91812897,56.27926636,7.769778252,10.60358047,39.61016846,0.018940939,99.98105621,0.684154987,99.29690552,0,0,0,0,0,0,3.339924574,0,0,3.177985668,82.94656372,0,8.700848579,0,0,0,0.042806525,1.753334165,0,0,0,0,1.796140671,98.16280365,0.040396918,1.717577696,1.786137938,1.617344618,9.519886017,2.906748533,14.64369583,83.91812897,56.27926636,7.769778252,10.60358047,39.61016846,3.335369427,96.66463118,3.697741238,92.96688843,0,0,0,0,0,0,8.710954721,0,0,5.948269229,56.58044756,0,19.53055678,0,0,0,0.470406262,8.002844109,0,0,0,0,8.473250316,90.77727919,0.748457679,2.625853814,2.354121676,2.663732455,15.2971512,17.47169559,22.94158914,73.31811641,45.1417879,9.183271555,15.92303118,41.06654563,494335.3969,6134575.512
BG_15_6,5.379864693,94.62013245,9.584807396,85.03533173,0,0,0,0,0.666619301,0,6.114266396,0,0,5.331459522,53.5880394,0,17.95880127,0,0,0,0.487857908,7.16621542,0,0,0,0.595341325,15.31856346,82.99256134,1.690469503,2.67466855,3.059083939,2.535763025,13.88636494,14.20202923,22.15742874,69.65203857,42.31718063,10.76543236,7.515033245,34.08017731,5.379864693,94.62013245,9.584807396,85.03533173,0,0,0,0,0.666619301,0,6.114266396,0,0,5.331459522,53.5880394,0,17.95880127,0,0,0,0.487857908,7.16621542,0,0,0,0.595341325,15.31856346,82.99256134,1.690469503,2.67466855,3.059083939,2.535763025,13.88636494,14.20202923,22.15742874,69.65203857,42.31718063,10.76543236,7.515033245,34.08017731,3.810693539,96.18930699,9.323637123,86.86566866,0,0,0,0,0.417490356,0,4.16060806,0,0,10.51889184,45.57569093,0,22.75320798,0,0,0,0.310502392,10.43071529,0,0,0,0.372850367,14.84975793,83.14836473,2.001466435,3.577246794,3.364903835,3.58854701,21.44379909,11.95753325,31.97577579,73.71977351,47.01524001,11.88302502,24.27842239,57.41204306,492535,6131575
BG_15_60,0.083381824,99.91661835,6.137111664,93.77950287,0,0,0,0,0,0,3.005718946,0,0,0.188442931,63.24193954,0,31.69108963,0,0,0,0.188442931,0.869839251,0,0,0,0,1.058282137,98.12719727,0.814358652,1.823906898,1.948246956,1.70347476,10.87898827,24.29884911,16.35432625,81.0302124,43.25334167,8.865577698,8.145442009,26.44576073,0.083381824,99.91661835,6.137111664,93.77950287,0,0,0,0,0,0,3.005718946,0,0,0.188442931,63.24193954,0,31.69108963,0,0,0,0.188442931,0.869839251,0,0,0,0,1.058282137,98.12719727,0.814358652,1.823906898,1.948246956,1.70347476,10.87898827,24.29884911,16.35432625,81.0302124,43.25334167,8.865577698,8.145442009,26.44576073,4.035700887,95.9643003,7.862803083,88.10149736,0,0,0,0,0.054507118,0,5.799509961,0,0,6.481067409,52.83160973,0,21.30603792,0.026590152,0,0,0.757935119,10.83479171,0,0,0,0,11.64723384,86.56298065,1.78892938,2.542756897,2.323026208,2.609092391,15.07867615,18.10341842,22.55508496,70.98790359,46.1693975,9.567030943,15.24984455,40.04077486,494923,6134567
BG_15_61,0.103104413,99.89689636,4.206607342,95.69029236,0,0,0,0,0,0,1.261396885,0,0,9.02530098,54.90842438,0,26.95857811,0.244672701,0,0,0,6.274740219,0,0,0,0,6.274740219,93.31480408,0.410459042,3.45592165,3.472763538,3.418181896,21.16113472,6.912768364,31.50662994,93.99761963,47.46987915,13.91856194,22.88306427,59.48659515,0.628500849,99.37149811,8.513220072,90.85828018,0,0,0,0,0.044136129,0,2.025173187,0,0,4.51265049,44.93473434,0,33.41157436,0.762350522,0,0,0,9.335169315,0,0,0,0,9.379305363,89.70132065,0.919496536,3.362843275,3.168970823,3.722664356,22.93198872,8.633471012,33.18590164,82.23290253,46.72846413,12.82564116,23.44348621,61.70471382,1.185619554,98.81437956,11.00907777,87.80530276,0,0,0,0,0.190853434,0,2.646784917,0,0,3.80889982,46.60027313,0,31.04295778,0.345981861,0,0,0.138380531,11.09942287,0,0,0,0,11.42865662,86.8065676,1.76504563,3.169048224,2.839144553,3.592563612,21.69630214,14.7933151,31.29778331,79.92029899,43.97475406,12.06249223,22.64651666,57.03714057,489541,6135181
BG_15_62,0,100,5.883968353,94.11603546,0,0,0,0,0,0,0.037063628,0,0,14.37029934,31.93642998,0,43.45335007,0.125045836,0,0,0,9.556270599,0,0,0,0,9.556270599,89.92218781,0.522068143,3.598672867,3.003958225,3.842524767,26.34607124,7.734404087,36.78741455,89.51339722,52.39242935,14.41448116,34.88224792,75.4420166,0,100,5.883968353,94.11603546,0,0,0,0,0,0,0.037063628,0,0,14.37029934,31.93642998,0,43.45335007,0.125045836,0,0,0,9.556270599,0,0,0,0,9.556270599,89.92218781,0.522068143,3.598672867,3.003958225,3.842524767,26.34607124,7.734404087,36.78741455,89.51339722,52.39242935,14.41448116,34.88224792,75.4420166,0.176399058,99.82360077,5.258247397,94.56535547,0,0,0,0,0.036294655,0,1.352669791,0,0,8.592694749,44.42685162,0,31.66603374,0.102570163,0,0,0.105539675,12.37329622,0,0,0,0,12.51513052,86.80180498,0.683092251,3.248128002,2.808908831,3.600755778,22.30614142,14.34458832,31.96203735,83.01238389,48.84204414,12.88457472,26.13673028,60.93406365,490135,6135183
BG_15_63,0,100,5.232032299,94.76796722,0,0,0,0,0,0,2.767125607,0,0,10.95350552,41.28968048,0,37.26926804,0.099028394,0,0,0,6.574509621,0,0,0,0,6.574509621,92.3786087,1.046880364,3.23598671,2.690662146,3.371804953,23.68639183,7.062768936,32.98488235,87.87365723,51.76099777,13.34475231,32.56294632,71.92381287,0,100,5.232032299,94.76796722,0,0,0,0,0,0,2.767125607,0,0,10.95350552,41.28968048,0,37.26926804,0.099028394,0,0,0,6.574509621,0,0,0,0,6.574509621,92.3786087,1.046880364,3.23598671,2.690662146,3.371804953,23.68639183,7.062768936,32.98488235,87.87365723,51.76099777,13.34475231,32.56294632,71.92381287,1.908003916,98.09199578,7.347339187,90.74465779,0,0,0,0,0.27447928,0,4.874926969,0,0,8.661606863,43.77789239,0,24.04164915,0.065579625,0,0,0.160773108,16.62122055,0,0,0,0,17.05647298,81.88951983,1.053667701,3.4683249,2.853741067,3.964477743,22.55694342,13.39946137,32.84323611,77.88125856,44.80243574,12.38480466,27.17701571,60.45617322,490735,6135175
BG_15_64,2.217415333,97.78258514,5.090040684,92.69254303,0,0,0,0,0,0,1.054922581,0,0,5.23820591,39.99558258,0,18.65528488,0.216166541,0,0,0,34.3325386,0,0,0,0,34.3325386,65.16016388,0.507533312,3.781654358,3.13237524,5.070317268,24.74743271,11.53323936,36.73201752,75.85668945,45.89871216,14.17464352,24.89534569,64.82736969,2.217415333,97.78258514,5.090040684,92.69254303,0,0,0,0,0,0,1.054922581,0,0,5.23820591,39.99558258,0,18.65528488,0.216166541,0,0,0,34.3325386,0,0,0,0,34.3325386,65.16016388,0.507533312,3.781654358,3.13237524,5.070317268,24.74743271,11.53323936,36.73201752,75.85668945,45.89871216,14.17464352,24.89534569,64.82736969,2.102592664,97.89740684,10.12325809,87.7741505,0,0,0,0,0,0,1.676959784,0,0,3.706352322,45.31829348,0,28.69966108,0.169210769,0,0,0.129379281,16.91194777,0,0,0,0,17.61103699,80.39947995,1.989923783,3.275816787,3.003080758,3.773008585,21.41855743,11.8430976,31.47168905,75.58755909,42.42220376,12.77922665,22.11080594,56.76732393,491335,6135175
BG_15_65,1.503946304,98.4960556,12.53110218,85.96495056,0,0,0,0,0,0,9.430969238,0,0,0.822991371,59.84873199,0,17.31689262,0,0,0,0,0.413693666,0,0,0,0,9.346611977,87.41958618,3.235143661,2.17953968,2.536858559,1.995272636,10.94649982,14.56844521,17.65916252,68.31928253,36.93892288,10.09282494,5.266749382,28.08769417,1.503946304,98.4960556,12.53110218,85.96495056,0,0,0,0,0,0,9.430969238,0,0,0.822991371,59.84873199,0,17.31689262,0,0,0,0,0.413693666,0,0,0,0,9.346611977,87.41958618,3.235143661,2.17953968,2.536858559,1.995272636,10.94649982,14.56844521,17.65916252,68.31928253,36.93892288,10.09282494,5.266749382,28.08769417,1.408880998,98.59111913,15.59995369,82.9911658,0,0,0,0,0,0,5.286394491,0,0,4.950686514,46.32352114,0,28.08879034,0,0,0,0.121792264,8.664359738,0,0,0,0,10.02430572,86.09178543,3.885394464,2.897069911,2.775177956,2.946958661,17.62529095,16.63212093,26.24630356,70.28299014,38.98181073,11.48897982,17.42253876,45.47524373,491935,6135175
BG_15_66,0.585663497,99.41433716,14.87236214,84.54197693,0,0,0,0,0,0,9.893823624,0,0,0,62.77046585,0,13.6854353,0,0,0,0,4.80955267,0,0,0,0,9.007588387,86.39920807,4.596530914,2.355780363,2.587560415,2.173724413,11.947999,20.41825867,19.06604576,70.64253998,37.58319092,10.62025928,6.598946095,28.65020943,0.585663497,99.41433716,14.87236214,84.54197693,0,0,0,0,0,0,9.893823624,0,0,0,62.77046585,0,13.6854353,0,0,0,0,4.80955267,0,0,0,0,9.007588387,86.39920807,4.596530914,2.355780363,2.587560415,2.173724413,11.947999,20.41825867,19.06604576,70.64253998,37.58319092,10.62025928,6.598946095,28.65020943,0.682464961,99.31753657,14.78025319,84.53728192,0,0,0,0,0.238955745,0,5.816368582,0,0,2.938324231,52.93182329,0,28.08060492,0,0,0,0.038761126,3.545815821,0,0,0,0.213405497,5.031912987,91.42999737,3.539807677,2.810895012,2.882063205,2.658456757,16.36213413,19.00979614,24.71502862,71.90116882,40.26978992,11.04378986,14.18599341,41.06557098,492535,6135175
BG_15_67,4.02802372,95.97197723,11.5605154,84.41146088,0,0,0,0,0.384514958,0,1.468117237,0,0,5.773257732,53.3228035,0,32.51440811,0,0,0,0,4.735195637,0,0,0,0.343400836,5.463111401,93.07859039,1.459061503,3.472772121,3.914338827,3.305715561,18.87892723,17.84352875,29.56957436,76.55442047,40.11720657,11.79081249,10.61025143,43.23078537,4.02802372,95.97197723,11.5605154,84.41146088,0,0,0,0,0.384514958,0,1.468117237,0,0,5.773257732,53.3228035,0,32.51440811,0,0,0,0,4.735195637,0,0,0,0.343400836,5.463111401,93.07859039,1.459061503,3.472772121,3.914338827,3.305715561,18.87892723,17.84352875,29.56957436,76.55442047,40.11720657,11.79081249,10.61025143,43.23078537,7.039200143,92.96080295,13.3439801,79.6168206,0,0,0,0,0.31735815,0,3.236464224,0,0,4.825498082,49.17843819,0,26.19922681,0,0,0,0.07490272,13.43085856,0,0,0,0.283424754,14.11499129,83.43961681,2.446838547,3.265692364,3.227648692,3.496245839,19.09360426,18.20950673,29.08318416,71.1874133,38.17205828,11.68207836,15.47731165,44.23871058,493135,6135175
BG_15_68,2.566445589,97.4335556,13.16516876,84.26838684,0,0,0,0,0.435458601,0,1.578848362,0,0,3.189231157,32.1618309,0,12.37977123,0,0,0,0.14627634,47.94250107,0,0,0,0,48.52423859,49.30968475,2.165478945,4.237681866,2.627604246,7.040768147,30.06311989,8.725421906,43.97174072,68.42807007,53.9342804,13.11954021,33.33555603,72.61231232,4.307031751,95.69297028,10.25424671,85.4387207,0,0,0,0,0.2177293,0,2.053935409,0,0,2.82584095,29.7787447,0,20.54785585,0,0,0,0.07313817,43.01725006,0,0,0,0,43.30811882,55.20637894,1.484727651,4.143776178,2.820897698,6.389439344,28.97919941,11.14338827,42.334692,63.10435867,50.89076233,13.04725885,31.68066883,69.50558472,7.158296744,92.84170478,10.97953795,81.86216463,0,0,0,0,0.656699623,0,4.277014294,0,0,6.115563793,42.00004074,0,13.71333112,0,0,0,0.867866935,30.7944401,0,0,0,0,32.31900719,66.13363784,1.548001419,3.415013398,2.313205804,4.759018302,22.26953663,14.74182418,32.75778185,68.44615146,40.93414034,11.17872974,26.56542093,53.45626177,493735,6135175
BG_15_69,9.859919548,90.14008331,3.063316822,87.07676697,0,0,0,0,0,0,13.37299156,0,0,7.624199867,67.19423676,0,0,0,0,0,0.590540826,10.06399441,0,0,0,0,10.65453529,88.19142914,1.154037833,1.818997383,1.403168797,1.934656501,9.733827591,22.56224251,14.89491272,84.83862305,32.72051239,6.884892941,10.56833744,23.55556488,9.859919548,90.14008331,3.063316822,87.07676697,0,0,0,0,0,0,13.37299156,0,0,7.624199867,67.19423676,0,0,0,0,0,0.590540826,10.06399441,0,0,0,0,10.65453529,88.19142914,1.154037833,1.818997383,1.403168797,1.934656501,9.733827591,22.56224251,14.89491272,84.83862305,32.72051239,6.884892941,10.56833744,23.55556488,6.262512085,93.73748843,4.287098641,89.45038923,0,0,0,0,0.174506999,0,8.327727914,0,0,6.467234959,54.63852914,0,9.118631857,0.004746867,0,0,1.120838934,18.80507104,0,0,0,0,20.10041724,79.03735924,0.862573707,2.7991153,2.094922672,3.486633788,17.41546925,17.88111103,25.79955212,76.57712332,43.26120917,9.548941255,19.2771922,44.9146781,494335,6135185
BG_15_7,9.376614571,90.6233902,20.31601143,70.30737305,0,0,0,0,0,0,1.572769403,0,0,6.137022018,46.94984436,0,28.15051842,0,0,0,0.164383516,13.81643105,0,0,0,0,13.98081398,82.81015778,3.210260391,3.659897089,3.629864454,3.824062824,22.06184959,13.54240513,33.17567444,73.04639435,35.21828461,13.13579273,23.94087982,50.89509964,11.90830278,88.09170151,13.05989933,75.0317955,0,0,0,0,1.290557384,0,1.012913659,0,0,3.757345915,37.82782936,0,31.23626804,0,0,0,0.082191758,21.6276598,0,0,0,1.152565002,24.15297413,73.83436203,2.016087413,3.194940925,3.040357709,3.71637547,19.9534893,11.36712122,29.90581989,65.58759117,41.11065102,12.76142836,18.86462545,47.42308807,15.04713563,84.95286451,14.05530659,70.8975563,0,0,0,0,0.686232092,0,1.712739966,0,0,8.943012455,36.84897218,0,23.56691762,0.387484043,0,0,0.465015945,23.89705617,0,0,0,0.612856986,26.08084059,71.45912906,2.461967209,3.235911863,2.795070495,3.689594422,19.83141749,11.0762653,29.55329541,67.0646395,38.19774587,12.63302878,22.36467103,49.51580511,493135,6131575
BG_15_70,0.320272535,99.67972565,5.598416805,94.08130646,0,0,0,0,0,0,2.947433472,0,0,7.855398655,51.56654739,0,25.98380089,0.055605121,0,0,0.564451516,9.830300331,0,0,0,0,10.39475155,88.40878296,1.19832015,2.76083684,2.442302942,2.853063822,18.71176147,20.87620735,26.77006912,75.27210999,46.11834335,10.83690929,21.34856033,51.57163239,0.160136268,99.83986282,4.16710341,95.6727562,0,0,0,0,0,0,1.574766062,0,0,13.09455991,38.77092648,0,29.5066328,0.070547927,0,0,1.85253337,12.51673269,0,0,0,0,14.36926603,84.94070816,0.690842517,3.657251716,3.126222849,3.902743936,24.70984459,14.13487148,35.39604378,77.88008118,54.63178253,12.67760468,29.43285751,69.15525818,2.4363777,97.56362207,3.465727713,94.09789494,0,0,0,0,0.041968033,0,3.395493108,0,0,12.9300486,40.82388769,0,20.59827475,0.078220718,0,0,1.466033924,17.99663316,0,0,0,0,19.50463494,79.99796459,0.497254709,3.530994398,2.906273978,3.991052594,22.79498502,15.10557648,33.22385645,76.23137883,52.25006485,11.89780126,25.8436592,61.79016645,494935,6135175
BG_15_71,0,100,7.148094177,92.85190582,0,0,0,0,0,0,5.447920799,0,0,5.882104397,83.908638,0,1.621022344,0,0,0,0,0.201036647,0,0,0,0,0.201036647,96.85968781,2.939279795,1.248326421,1.212610841,1.025090218,6.352149487,46.91916656,9.838311195,79.78507996,38.07668304,3.323326349,1.383605361,5.423144817,0,100,7.148094177,92.85190582,0,0,0,0,0,0,5.447920799,0,0,5.882104397,83.908638,0,1.621022344,0,0,0,0,0.201036647,0,0,0,0,0.201036647,96.85968781,2.939279795,1.248326421,1.212610841,1.025090218,6.352149487,46.91916656,9.838311195,79.78507996,38.07668304,3.323326349,1.383605361,5.423144817,1.336245275,98.66375478,11.18405223,87.47970263,0,0,0,0,0,0,6.579517032,0,0,3.283313891,59.59268347,0,24.19073568,0.188170665,0,0,0,2.696044839,0,0,0,0,2.885624484,94.699145,2.41533951,2.771345039,2.70183755,2.649884194,16.83135315,24.47602407,24.9558893,77.0904967,42.14416472,9.028894146,15.38011946,40.62677205,489540,6135772
BG_15_72,0.054676212,99.94532013,11.3476429,88.59767914,0,0,0,0,0,0,3.715298176,0,0,3.813538551,81.74571991,0,6.673703671,0,0,0,0,0.022964008,0,0,0,0,0.022964008,95.94825745,4.028776646,1.695042729,1.874823093,1.43634367,8.373128891,37.11787415,13.37772274,85.14521027,36.95470047,6.282151222,2.349097013,13.61629105,0.041097034,99.95890045,10.37969398,89.57920837,0,0,0,0,0,0,3.173438311,0,0,4.308474302,72.61845779,0,10.37311482,0,0,0,0,6.02312446,0,0,0,0,6.02312446,90.47348404,3.503389597,1.901596844,1.901148081,1.876387477,10.31705761,35.26849174,15.99393511,79.26675797,38.67086029,7.449392319,5.48138988,19.01609993,1.10486625,98.89513343,8.095432843,90.79970169,0,0,0,0,0.009843375,0,5.098531295,0,0,3.877649733,65.71331515,0,16.87083146,0.044576465,0,0,0.009843375,5.932574572,0,0,0,0,5.952261322,91.60465567,2.443293154,2.518838865,2.388944941,2.579413491,15.20785199,28.3826546,22.69503287,79.89224843,41.52104187,8.753950834,13.41272421,35.53802814,490141,6135777
BG_15_73,1.482310295,98.51769257,5.500490665,93.01719666,0,0,0,0,0.95757252,0,8.301455498,0,0,3.968144655,80.18624115,0,4.561382771,0,0,0,0.321661353,0,0,0,0,0,1.279233813,97.01721954,1.704548717,1.779853821,2.069093704,1.456166387,7.864643574,24.91364288,13.16536236,88.63938904,37.31066895,7.057499886,2.081157684,17.91449928,1.482310295,98.51769257,5.500490665,93.01719666,0,0,0,0,0.95757252,0,8.301455498,0,0,3.968144655,80.18624115,0,4.561382771,0,0,0,0.321661353,0,0,0,0,0,1.279233813,97.01721954,1.704548717,1.779853821,2.069093704,1.456166387,7.864643574,24.91364288,13.16536236,88.63938904,37.31066895,7.057499886,2.081157684,17.91449928,2.249727843,97.7502729,11.90380206,85.84647076,0,0,0,0,0.702600906,0,8.735672712,0,0,4.910798138,58.48472023,0,12.803709,9.76E-05,0,0,0.298488104,10.86305002,0,0,0,0,11.9107858,84.93499991,3.154947107,2.499717181,2.183783733,2.709410915,14.15337434,22.75402495,21.54629311,75.73065919,36.00823916,9.382273234,13.58972221,33.2934943,490735,6135775
BG_15_74,1.022332907,98.97766876,8.239880562,90.73778534,0,0,0,0,0,0,10.35674477,0,0,1.295227885,43.88494492,0,26.01763153,0.003933429,0,0,0,10.14895535,0,0,0,0,17.47703743,81.55848694,0.966521382,3.281368017,3.082977772,3.335549116,20.46026421,11.39392948,30.15915871,71.25527954,48.56121445,12.80198002,21.83846283,55.45207596,1.818910122,98.18109131,14.53330564,83.64778519,0,0,0,0,0,0,7.15377903,0,0,0.689707242,45.08014297,0,29.4706974,0.001966715,0,0,0,9.420376778,0,0,0,0,15.11872387,82.39629745,2.486382067,2.932766199,2.814166903,3.007045269,18.33575535,13.5920639,27.08930016,68.63426971,42.43735695,12.44620609,19.46123505,47.06410408,1.955390073,98.0446107,10.59504848,87.44956153,0,0,0,0,0.540224358,0,4.598087396,0,0,5.403138607,48.40024553,0,26.68736259,0.027447756,0,0,0.252859365,10.20742777,0,0,0,0,11.9087482,86.18800735,1.903778378,3.519668554,3.217420663,3.708723256,21.93855919,17.45098826,32.38479723,76.04464449,40.82692705,11.75656223,24.07555859,54.61113712,491335,6135775
BG_15_75,0.017652625,99.98234558,3.323240995,96.65910339,0,0,0,0,0,0,2.432422161,0,0,14.97676373,44.5735054,0,31.03328323,0.010335539,0,0,0,6.254906178,0,0,0,0,6.254906178,93.24471283,0.502683461,6.176826477,5.468308449,5.891153812,36.96477509,8.426259041,54.50348663,80.99250793,59.26796722,15.40887833,57.72428513,94.74604034,0.305910883,99.69408798,11.65543687,88.03865051,0,0,0,0,0,0,2.017354786,0,0,14.64823341,42.20940971,0,29.60880184,0.00516777,0,0,0,6.370658398,0,0,0,0,6.370658398,91.77183914,1.857563883,5.100949764,4.620422125,4.895938277,30.61698246,13.23714018,45.23556709,79.68718338,49.5737896,14.58963871,44.30025768,77.92117882,1.663209778,98.33679036,11.40537073,86.93141883,0,0,0,0,0.150989168,0,3.041091446,0,0,8.584606733,45.62894794,0,30.6392998,0.010890911,0,0,0,7.521101935,0,0,0,0.134844703,7.863287755,89.96542958,2.171654931,4.248691831,4.030931166,4.159448198,25.58058609,14.85914411,38.02075849,76.39508057,45.85566602,13.0267255,30.88628135,64.21567236,491935,6135775
